lon,lat,stcoFIPS,County,ClimateRegion
-119.03125,35.65625,6029,Kern,Southern Central Valley
-118.96875,35.65625,6029,Kern,Southern Central Valley
-118.90625,35.65625,6029,Kern,Southern Central Valley
-118.84375,35.65625,6029,Kern,Southern Central Valley
-118.78125,35.65625,6029,Kern,Southern Central Valley
-118.71875,35.65625,6029,Kern,Southern Central Valley
-118.65625,35.65625,6029,Kern,Southern Central Valley
-118.59375,35.65625,6029,Kern,Southern Central Valley
-118.53125,35.65625,6029,Kern,Southern Central Valley
-118.46875,35.65625,6029,Kern,Southern Central Valley
-118.40625,35.65625,6029,Kern,Southern Central Valley
-118.34375,35.65625,6029,Kern,Southern Central Valley
-118.28125,35.65625,6029,Kern,Southern Central Valley
-118.21875,35.65625,6029,Kern,Southern Central Valley
-118.15625,35.65625,6029,Kern,Southern Central Valley
-118.09375,35.65625,6029,Kern,Southern Central Valley
-118.03125,35.65625,6029,Kern,Southern Central Valley
-117.96875,35.65625,6029,Kern,Southern Central Valley
-117.90625,35.65625,6029,Kern,Southern Central Valley
-117.84375,35.65625,6029,Kern,Southern Central Valley
-117.78125,35.65625,6029,Kern,Southern Central Valley
-117.71875,35.65625,6029,Kern,Southern Central Valley
-117.65625,35.65625,6029,Kern,Southern Central Valley
-120.15625,35.71875,6029,Kern,Southern Central Valley
-120.09375,35.71875,6029,Kern,Southern Central Valley
-120.03125,35.71875,6029,Kern,Southern Central Valley
-119.96875,35.71875,6029,Kern,Southern Central Valley
-119.90625,35.71875,6029,Kern,Southern Central Valley
-119.84375,35.71875,6029,Kern,Southern Central Valley
-119.78125,35.71875,6029,Kern,Southern Central Valley
-119.71875,35.71875,6029,Kern,Southern Central Valley
-119.65625,35.71875,6029,Kern,Southern Central Valley
-119.59375,35.71875,6029,Kern,Southern Central Valley
-119.53125,35.71875,6029,Kern,Southern Central Valley
-119.46875,35.71875,6029,Kern,Southern Central Valley
-119.40625,35.71875,6029,Kern,Southern Central Valley
-119.34375,35.71875,6029,Kern,Southern Central Valley
-119.28125,35.71875,6029,Kern,Southern Central Valley
-119.21875,35.71875,6029,Kern,Southern Central Valley
-119.15625,35.71875,6029,Kern,Southern Central Valley
-119.09375,35.71875,6029,Kern,Southern Central Valley
-119.03125,35.71875,6029,Kern,Southern Central Valley
-118.96875,35.71875,6029,Kern,Southern Central Valley
-118.90625,35.71875,6029,Kern,Southern Central Valley
-118.84375,35.71875,6029,Kern,Southern Central Valley
-118.78125,35.71875,6029,Kern,Southern Central Valley
-118.71875,35.71875,6029,Kern,Southern Central Valley
-118.65625,35.71875,6029,Kern,Southern Central Valley
-118.59375,35.71875,6029,Kern,Southern Central Valley
-118.53125,35.71875,6029,Kern,Southern Central Valley
-118.46875,35.71875,6029,Kern,Southern Central Valley
-118.40625,35.71875,6029,Kern,Southern Central Valley
-118.34375,35.71875,6029,Kern,Southern Central Valley
-118.28125,35.71875,6029,Kern,Southern Central Valley
-118.21875,35.71875,6029,Kern,Southern Central Valley
-118.15625,35.71875,6029,Kern,Southern Central Valley
-118.09375,35.71875,6029,Kern,Southern Central Valley
-118.03125,35.71875,6029,Kern,Southern Central Valley
-117.96875,35.71875,6029,Kern,Southern Central Valley
-117.90625,35.71875,6029,Kern,Southern Central Valley
-117.84375,35.71875,6029,Kern,Southern Central Valley
-117.78125,35.71875,6029,Kern,Southern Central Valley
-117.71875,35.71875,6029,Kern,Southern Central Valley
-117.65625,35.71875,6029,Kern,Southern Central Valley
-120.15625,35.78125,6029,Kern,Southern Central Valley
-120.09375,35.78125,6029,Kern,Southern Central Valley
-120.03125,35.78125,6029,Kern,Southern Central Valley
-119.96875,35.78125,6029,Kern,Southern Central Valley
-119.90625,35.78125,6029,Kern,Southern Central Valley
-119.84375,35.78125,6029,Kern,Southern Central Valley
-119.78125,35.78125,6029,Kern,Southern Central Valley
-119.71875,35.78125,6029,Kern,Southern Central Valley
-119.65625,35.78125,6029,Kern,Southern Central Valley
-119.59375,35.78125,6029,Kern,Southern Central Valley
-119.53125,35.78125,6029,Kern,Southern Central Valley
-119.46875,35.78125,6029,Kern,Southern Central Valley
-119.40625,35.78125,6029,Kern,Southern Central Valley
-119.34375,35.78125,6029,Kern,Southern Central Valley
-119.28125,35.78125,6029,Kern,Southern Central Valley
-119.21875,35.78125,6029,Kern,Southern Central Valley
-119.15625,35.78125,6029,Kern,Southern Central Valley
-119.09375,35.78125,6029,Kern,Southern Central Valley
-119.03125,35.78125,6029,Kern,Southern Central Valley
-118.96875,35.78125,6029,Kern,Southern Central Valley
-118.90625,35.78125,6029,Kern,Southern Central Valley
-118.84375,35.78125,6029,Kern,Southern Central Valley
-118.78125,35.78125,6029,Kern,Southern Central Valley
-118.71875,35.78125,6029,Kern,Southern Central Valley
-118.65625,35.78125,6029,Kern,Southern Central Valley
-118.59375,35.78125,6029,Kern,Southern Central Valley
-118.53125,35.78125,6029,Kern,Southern Central Valley
-118.46875,35.78125,6029,Kern,Southern Central Valley
-118.40625,35.78125,6029,Kern,Southern Central Valley
-118.34375,35.78125,6029,Kern,Southern Central Valley
-118.28125,35.78125,6029,Kern,Southern Central Valley
-118.21875,35.78125,6029,Kern,Southern Central Valley
-118.15625,35.78125,6029,Kern,Southern Central Valley
-118.09375,35.78125,6029,Kern,Southern Central Valley
-118.03125,35.78125,6029,Kern,Southern Central Valley
-117.96875,35.78125,6029,Kern,Southern Central Valley
-117.90625,35.78125,6029,Kern,Southern Central Valley
-117.84375,35.78125,6029,Kern,Southern Central Valley
-117.78125,35.78125,6029,Kern,Southern Central Valley
-117.71875,35.78125,6029,Kern,Southern Central Valley
-117.65625,35.78125,6029,Kern,Southern Central Valley
-120.21875,35.84375,6031,Kings,Southern Central Valley
-120.15625,35.84375,6031,Kings,Southern Central Valley
-120.09375,35.84375,6031,Kings,Southern Central Valley
-120.03125,35.84375,6031,Kings,Southern Central Valley
-119.96875,35.84375,6031,Kings,Southern Central Valley
-119.90625,35.84375,6031,Kings,Southern Central Valley
-119.84375,35.84375,6031,Kings,Southern Central Valley
-119.78125,35.84375,6031,Kings,Southern Central Valley
-119.71875,35.84375,6031,Kings,Southern Central Valley
-119.65625,35.84375,6031,Kings,Southern Central Valley
-119.59375,35.84375,6031,Kings,Southern Central Valley
-120.21875,35.90625,6031,Kings,Southern Central Valley
-120.15625,35.90625,6031,Kings,Southern Central Valley
-120.09375,35.90625,6031,Kings,Southern Central Valley
-120.03125,35.90625,6031,Kings,Southern Central Valley
-119.96875,35.90625,6031,Kings,Southern Central Valley
-119.90625,35.90625,6031,Kings,Southern Central Valley
-119.84375,35.90625,6031,Kings,Southern Central Valley
-119.78125,35.90625,6031,Kings,Southern Central Valley
-119.71875,35.90625,6031,Kings,Southern Central Valley
-119.65625,35.90625,6031,Kings,Southern Central Valley
-119.59375,35.90625,6031,Kings,Southern Central Valley
-120.21875,35.96875,6031,Kings,Southern Central Valley
-120.15625,35.96875,6031,Kings,Southern Central Valley
-120.09375,35.96875,6031,Kings,Southern Central Valley
-120.03125,35.96875,6031,Kings,Southern Central Valley
-119.96875,35.96875,6031,Kings,Southern Central Valley
-119.90625,35.96875,6031,Kings,Southern Central Valley
-119.84375,35.96875,6031,Kings,Southern Central Valley
-119.78125,35.96875,6031,Kings,Southern Central Valley
-119.71875,35.96875,6031,Kings,Southern Central Valley
-119.65625,35.96875,6031,Kings,Southern Central Valley
-119.59375,35.96875,6031,Kings,Southern Central Valley
-120.09375,36.03125,6031,Kings,Southern Central Valley
-120.03125,36.03125,6031,Kings,Southern Central Valley
-119.96875,36.03125,6031,Kings,Southern Central Valley
-119.90625,36.03125,6031,Kings,Southern Central Valley
-119.84375,36.03125,6031,Kings,Southern Central Valley
-119.78125,36.03125,6031,Kings,Southern Central Valley
-119.71875,36.03125,6031,Kings,Southern Central Valley
-119.65625,36.03125,6031,Kings,Southern Central Valley
-119.59375,36.03125,6031,Kings,Southern Central Valley
-120.03125,36.09375,6031,Kings,Southern Central Valley
-119.96875,36.09375,6031,Kings,Southern Central Valley
-119.90625,36.09375,6031,Kings,Southern Central Valley
-119.84375,36.09375,6031,Kings,Southern Central Valley
-119.78125,36.09375,6031,Kings,Southern Central Valley
-119.71875,36.09375,6031,Kings,Southern Central Valley
-119.65625,36.09375,6031,Kings,Southern Central Valley
-119.59375,36.09375,6031,Kings,Southern Central Valley
-119.96875,36.15625,6031,Kings,Southern Central Valley
-119.90625,36.15625,6031,Kings,Southern Central Valley
-119.84375,36.15625,6031,Kings,Southern Central Valley
-119.78125,36.15625,6031,Kings,Southern Central Valley
-119.71875,36.15625,6031,Kings,Southern Central Valley
-119.65625,36.15625,6031,Kings,Southern Central Valley
-119.59375,36.15625,6031,Kings,Southern Central Valley
-119.53125,36.15625,6031,Kings,Southern Central Valley
-119.90625,36.21875,6031,Kings,Southern Central Valley
-119.84375,36.21875,6031,Kings,Southern Central Valley
-119.78125,36.21875,6031,Kings,Southern Central Valley
-119.71875,36.21875,6031,Kings,Southern Central Valley
-119.65625,36.21875,6031,Kings,Southern Central Valley
-119.59375,36.21875,6031,Kings,Southern Central Valley
-119.53125,36.21875,6031,Kings,Southern Central Valley
-119.90625,36.28125,6031,Kings,Southern Central Valley
-119.84375,36.28125,6031,Kings,Southern Central Valley
-119.78125,36.28125,6031,Kings,Southern Central Valley
-119.71875,36.28125,6031,Kings,Southern Central Valley
-119.65625,36.28125,6031,Kings,Southern Central Valley
-119.59375,36.28125,6031,Kings,Southern Central Valley
-119.53125,36.28125,6031,Kings,Southern Central Valley
-119.90625,36.34375,6031,Kings,Southern Central Valley
-119.84375,36.34375,6031,Kings,Southern Central Valley
-119.78125,36.34375,6031,Kings,Southern Central Valley
-119.71875,36.34375,6031,Kings,Southern Central Valley
-119.65625,36.34375,6031,Kings,Southern Central Valley
-119.59375,36.34375,6031,Kings,Southern Central Valley
-119.53125,36.34375,6031,Kings,Southern Central Valley
-119.71875,36.40625,6031,Kings,Southern Central Valley
-119.65625,36.40625,6031,Kings,Southern Central Valley
-119.59375,36.40625,6031,Kings,Southern Central Valley
-119.53125,36.40625,6031,Kings,Southern Central Valley
-119.59375,36.46875,6031,Kings,Southern Central Valley
-119.53125,36.46875,6031,Kings,Southern Central Valley
-118.46875,32.84375,6037,Los Angeles,South Coast
-118.40625,32.84375,6037,Los Angeles,South Coast
-118.53125,32.90625,6037,Los Angeles,South Coast
-118.46875,32.90625,6037,Los Angeles,South Coast
-118.53125,32.96875,6037,Los Angeles,South Coast
-118.59375,33.03125,6037,Los Angeles,South Coast
-118.46875,33.34375,6037,Los Angeles,South Coast
-118.40625,33.34375,6037,Los Angeles,South Coast
-118.34375,33.34375,6037,Los Angeles,South Coast
-118.46875,33.40625,6037,Los Angeles,South Coast
-118.40625,33.40625,6037,Los Angeles,South Coast
-118.59375,33.46875,6037,Los Angeles,South Coast
-118.28125,33.71875,6037,Los Angeles,South Coast
-118.21875,33.71875,6037,Los Angeles,South Coast
-118.40625,33.78125,6037,Los Angeles,South Coast
-118.34375,33.78125,6037,Los Angeles,South Coast
-118.28125,33.78125,6037,Los Angeles,South Coast
-118.21875,33.78125,6037,Los Angeles,South Coast
-118.15625,33.78125,6037,Los Angeles,South Coast
-118.34375,33.84375,6037,Los Angeles,South Coast
-118.28125,33.84375,6037,Los Angeles,South Coast
-118.21875,33.84375,6037,Los Angeles,South Coast
-118.15625,33.84375,6037,Los Angeles,South Coast
-118.09375,33.84375,6037,Los Angeles,South Coast
-118.40625,33.90625,6037,Los Angeles,South Coast
-118.34375,33.90625,6037,Los Angeles,South Coast
-118.28125,33.90625,6037,Los Angeles,South Coast
-118.21875,33.90625,6037,Los Angeles,South Coast
-118.15625,33.90625,6037,Los Angeles,South Coast
-118.09375,33.90625,6037,Los Angeles,South Coast
-118.03125,33.90625,6037,Los Angeles,South Coast
-118.40625,33.96875,6037,Los Angeles,South Coast
-118.34375,33.96875,6037,Los Angeles,South Coast
-118.28125,33.96875,6037,Los Angeles,South Coast
-118.21875,33.96875,6037,Los Angeles,South Coast
-118.15625,33.96875,6037,Los Angeles,South Coast
-118.09375,33.96875,6037,Los Angeles,South Coast
-118.03125,33.96875,6037,Los Angeles,South Coast
-117.96875,33.96875,6037,Los Angeles,South Coast
-117.90625,33.96875,6037,Los Angeles,South Coast
-117.84375,33.96875,6037,Los Angeles,South Coast
-118.84375,34.03125,6037,Los Angeles,South Coast
-118.78125,34.03125,6037,Los Angeles,South Coast
-118.71875,34.03125,6037,Los Angeles,South Coast
-118.46875,34.03125,6037,Los Angeles,South Coast
-118.40625,34.03125,6037,Los Angeles,South Coast
-118.34375,34.03125,6037,Los Angeles,South Coast
-118.28125,34.03125,6037,Los Angeles,South Coast
-118.21875,34.03125,6037,Los Angeles,South Coast
-118.15625,34.03125,6037,Los Angeles,South Coast
-118.09375,34.03125,6037,Los Angeles,South Coast
-118.03125,34.03125,6037,Los Angeles,South Coast
-117.96875,34.03125,6037,Los Angeles,South Coast
-117.90625,34.03125,6037,Los Angeles,South Coast
-117.84375,34.03125,6037,Los Angeles,South Coast
-117.78125,34.03125,6037,Los Angeles,South Coast
-118.90625,34.09375,6037,Los Angeles,South Coast
-118.84375,34.09375,6037,Los Angeles,South Coast
-118.78125,34.09375,6037,Los Angeles,South Coast
-118.71875,34.09375,6037,Los Angeles,South Coast
-118.65625,34.09375,6037,Los Angeles,South Coast
-118.59375,34.09375,6037,Los Angeles,South Coast
-118.53125,34.09375,6037,Los Angeles,South Coast
-118.46875,34.09375,6037,Los Angeles,South Coast
-118.40625,34.09375,6037,Los Angeles,South Coast
-118.34375,34.09375,6037,Los Angeles,South Coast
-118.28125,34.09375,6037,Los Angeles,South Coast
-118.21875,34.09375,6037,Los Angeles,South Coast
-118.15625,34.09375,6037,Los Angeles,South Coast
-118.09375,34.09375,6037,Los Angeles,South Coast
-118.03125,34.09375,6037,Los Angeles,South Coast
-117.96875,34.09375,6037,Los Angeles,South Coast
-117.90625,34.09375,6037,Los Angeles,South Coast
-117.84375,34.09375,6037,Los Angeles,South Coast
-117.78125,34.09375,6037,Los Angeles,South Coast
-117.71875,34.09375,6037,Los Angeles,South Coast
-118.78125,34.15625,6037,Los Angeles,South Coast
-118.71875,34.15625,6037,Los Angeles,South Coast
-118.65625,34.15625,6037,Los Angeles,South Coast
-118.59375,34.15625,6037,Los Angeles,South Coast
-118.53125,34.15625,6037,Los Angeles,South Coast
-118.46875,34.15625,6037,Los Angeles,South Coast
-118.40625,34.15625,6037,Los Angeles,South Coast
-118.34375,34.15625,6037,Los Angeles,South Coast
-118.28125,34.15625,6037,Los Angeles,South Coast
-118.21875,34.15625,6037,Los Angeles,South Coast
-118.15625,34.15625,6037,Los Angeles,South Coast
-118.09375,34.15625,6037,Los Angeles,South Coast
-118.03125,34.15625,6037,Los Angeles,South Coast
-117.96875,34.15625,6037,Los Angeles,South Coast
-117.90625,34.15625,6037,Los Angeles,South Coast
-117.84375,34.15625,6037,Los Angeles,South Coast
-117.78125,34.15625,6037,Los Angeles,South Coast
-117.71875,34.15625,6037,Los Angeles,South Coast
-118.65625,34.21875,6037,Los Angeles,South Coast
-118.59375,34.21875,6037,Los Angeles,South Coast
-118.53125,34.21875,6037,Los Angeles,South Coast
-118.46875,34.21875,6037,Los Angeles,South Coast
-118.40625,34.21875,6037,Los Angeles,South Coast
-118.34375,34.21875,6037,Los Angeles,South Coast
-118.28125,34.21875,6037,Los Angeles,South Coast
-118.21875,34.21875,6037,Los Angeles,South Coast
-118.15625,34.21875,6037,Los Angeles,South Coast
-118.09375,34.21875,6037,Los Angeles,South Coast
-118.03125,34.21875,6037,Los Angeles,South Coast
-117.96875,34.21875,6037,Los Angeles,South Coast
-117.90625,34.21875,6037,Los Angeles,South Coast
-117.84375,34.21875,6037,Los Angeles,South Coast
-117.78125,34.21875,6037,Los Angeles,South Coast
-117.71875,34.21875,6037,Los Angeles,South Coast
-118.59375,34.28125,6037,Los Angeles,South Coast
-118.53125,34.28125,6037,Los Angeles,South Coast
-118.46875,34.28125,6037,Los Angeles,South Coast
-118.40625,34.28125,6037,Los Angeles,South Coast
-118.34375,34.28125,6037,Los Angeles,South Coast
-118.28125,34.28125,6037,Los Angeles,South Coast
-118.21875,34.28125,6037,Los Angeles,South Coast
-118.15625,34.28125,6037,Los Angeles,South Coast
-118.09375,34.28125,6037,Los Angeles,South Coast
-118.03125,34.28125,6037,Los Angeles,South Coast
-117.96875,34.28125,6037,Los Angeles,South Coast
-117.90625,34.28125,6037,Los Angeles,South Coast
-117.84375,34.28125,6037,Los Angeles,South Coast
-117.78125,34.28125,6037,Los Angeles,South Coast
-117.71875,34.28125,6037,Los Angeles,South Coast
-117.65625,34.28125,6037,Los Angeles,South Coast
-118.65625,34.34375,6037,Los Angeles,South Coast
-118.59375,34.34375,6037,Los Angeles,South Coast
-118.53125,34.34375,6037,Los Angeles,South Coast
-118.46875,34.34375,6037,Los Angeles,South Coast
-118.40625,34.34375,6037,Los Angeles,South Coast
-118.34375,34.34375,6037,Los Angeles,South Coast
-118.28125,34.34375,6037,Los Angeles,South Coast
-118.21875,34.34375,6037,Los Angeles,South Coast
-118.15625,34.34375,6037,Los Angeles,South Coast
-118.09375,34.34375,6037,Los Angeles,South Coast
-118.03125,34.34375,6037,Los Angeles,South Coast
-117.96875,34.34375,6037,Los Angeles,South Coast
-117.90625,34.34375,6037,Los Angeles,South Coast
-117.84375,34.34375,6037,Los Angeles,South Coast
-117.78125,34.34375,6037,Los Angeles,South Coast
-117.71875,34.34375,6037,Los Angeles,South Coast
-117.65625,34.34375,6037,Los Angeles,South Coast
-118.65625,34.40625,6037,Los Angeles,South Coast
-118.59375,34.40625,6037,Los Angeles,South Coast
-118.53125,34.40625,6037,Los Angeles,South Coast
-118.46875,34.40625,6037,Los Angeles,South Coast
-118.40625,34.40625,6037,Los Angeles,South Coast
-118.34375,34.40625,6037,Los Angeles,South Coast
-118.28125,34.40625,6037,Los Angeles,South Coast
-118.21875,34.40625,6037,Los Angeles,South Coast
-118.15625,34.40625,6037,Los Angeles,South Coast
-118.09375,34.40625,6037,Los Angeles,South Coast
-118.03125,34.40625,6037,Los Angeles,South Coast
-117.96875,34.40625,6037,Los Angeles,South Coast
-117.90625,34.40625,6037,Los Angeles,South Coast
-117.84375,34.40625,6037,Los Angeles,South Coast
-117.78125,34.40625,6037,Los Angeles,South Coast
-117.71875,34.40625,6037,Los Angeles,South Coast
-117.65625,34.40625,6037,Los Angeles,South Coast
-118.71875,34.46875,6037,Los Angeles,South Coast
-118.65625,34.46875,6037,Los Angeles,South Coast
-118.59375,34.46875,6037,Los Angeles,South Coast
-118.53125,34.46875,6037,Los Angeles,South Coast
-118.46875,34.46875,6037,Los Angeles,South Coast
-118.40625,34.46875,6037,Los Angeles,South Coast
-118.34375,34.46875,6037,Los Angeles,South Coast
-118.28125,34.46875,6037,Los Angeles,South Coast
-118.21875,34.46875,6037,Los Angeles,South Coast
-118.15625,34.46875,6037,Los Angeles,South Coast
-118.09375,34.46875,6037,Los Angeles,South Coast
-118.03125,34.46875,6037,Los Angeles,South Coast
-117.96875,34.46875,6037,Los Angeles,South Coast
-117.90625,34.46875,6037,Los Angeles,South Coast
-117.84375,34.46875,6037,Los Angeles,South Coast
-117.78125,34.46875,6037,Los Angeles,South Coast
-117.71875,34.46875,6037,Los Angeles,South Coast
-118.71875,34.53125,6037,Los Angeles,South Coast
-118.65625,34.53125,6037,Los Angeles,South Coast
-118.59375,34.53125,6037,Los Angeles,South Coast
-118.53125,34.53125,6037,Los Angeles,South Coast
-118.46875,34.53125,6037,Los Angeles,South Coast
-118.40625,34.53125,6037,Los Angeles,South Coast
-118.34375,34.53125,6037,Los Angeles,South Coast
-118.28125,34.53125,6037,Los Angeles,South Coast
-118.21875,34.53125,6037,Los Angeles,South Coast
-118.15625,34.53125,6037,Los Angeles,South Coast
-118.09375,34.53125,6037,Los Angeles,South Coast
-118.03125,34.53125,6037,Los Angeles,South Coast
-117.96875,34.53125,6037,Los Angeles,South Coast
-117.90625,34.53125,6037,Los Angeles,South Coast
-117.84375,34.53125,6037,Los Angeles,South Coast
-117.78125,34.53125,6037,Los Angeles,South Coast
-117.71875,34.53125,6037,Los Angeles,South Coast
-118.78125,34.59375,6037,Los Angeles,South Coast
-118.71875,34.59375,6037,Los Angeles,South Coast
-118.65625,34.59375,6037,Los Angeles,South Coast
-118.59375,34.59375,6037,Los Angeles,South Coast
-118.53125,34.59375,6037,Los Angeles,South Coast
-118.46875,34.59375,6037,Los Angeles,South Coast
-118.40625,34.59375,6037,Los Angeles,South Coast
-118.34375,34.59375,6037,Los Angeles,South Coast
-118.28125,34.59375,6037,Los Angeles,South Coast
-118.21875,34.59375,6037,Los Angeles,South Coast
-118.15625,34.59375,6037,Los Angeles,South Coast
-118.09375,34.59375,6037,Los Angeles,South Coast
-118.03125,34.59375,6037,Los Angeles,South Coast
-117.96875,34.59375,6037,Los Angeles,South Coast
-117.90625,34.59375,6037,Los Angeles,South Coast
-117.84375,34.59375,6037,Los Angeles,South Coast
-117.78125,34.59375,6037,Los Angeles,South Coast
-117.71875,34.59375,6037,Los Angeles,South Coast
-118.78125,34.65625,6037,Los Angeles,South Coast
-118.71875,34.65625,6037,Los Angeles,South Coast
-118.65625,34.65625,6037,Los Angeles,South Coast
-118.59375,34.65625,6037,Los Angeles,South Coast
-118.53125,34.65625,6037,Los Angeles,South Coast
-118.46875,34.65625,6037,Los Angeles,South Coast
-118.40625,34.65625,6037,Los Angeles,South Coast
-118.34375,34.65625,6037,Los Angeles,South Coast
-118.28125,34.65625,6037,Los Angeles,South Coast
-118.21875,34.65625,6037,Los Angeles,South Coast
-118.15625,34.65625,6037,Los Angeles,South Coast
-118.09375,34.65625,6037,Los Angeles,South Coast
-118.03125,34.65625,6037,Los Angeles,South Coast
-117.96875,34.65625,6037,Los Angeles,South Coast
-117.90625,34.65625,6037,Los Angeles,South Coast
-117.84375,34.65625,6037,Los Angeles,South Coast
-117.78125,34.65625,6037,Los Angeles,South Coast
-117.71875,34.65625,6037,Los Angeles,South Coast
-118.84375,34.71875,6037,Los Angeles,South Coast
-118.78125,34.71875,6037,Los Angeles,South Coast
-118.71875,34.71875,6037,Los Angeles,South Coast
-118.65625,34.71875,6037,Los Angeles,South Coast
-118.59375,34.71875,6037,Los Angeles,South Coast
-118.53125,34.71875,6037,Los Angeles,South Coast
-118.46875,34.71875,6037,Los Angeles,South Coast
-118.40625,34.71875,6037,Los Angeles,South Coast
-118.34375,34.71875,6037,Los Angeles,South Coast
-118.28125,34.71875,6037,Los Angeles,South Coast
-118.21875,34.71875,6037,Los Angeles,South Coast
-118.15625,34.71875,6037,Los Angeles,South Coast
-118.09375,34.71875,6037,Los Angeles,South Coast
-118.03125,34.71875,6037,Los Angeles,South Coast
-117.96875,34.71875,6037,Los Angeles,South Coast
-117.90625,34.71875,6037,Los Angeles,South Coast
-117.84375,34.71875,6037,Los Angeles,South Coast
-117.78125,34.71875,6037,Los Angeles,South Coast
-117.71875,34.71875,6037,Los Angeles,South Coast
-118.84375,34.78125,6037,Los Angeles,South Coast
-118.78125,34.78125,6037,Los Angeles,South Coast
-118.71875,34.78125,6037,Los Angeles,South Coast
-118.65625,34.78125,6037,Los Angeles,South Coast
-118.59375,34.78125,6037,Los Angeles,South Coast
-118.53125,34.78125,6037,Los Angeles,South Coast
-118.46875,34.78125,6037,Los Angeles,South Coast
-118.40625,34.78125,6037,Los Angeles,South Coast
-118.34375,34.78125,6037,Los Angeles,South Coast
-118.28125,34.78125,6037,Los Angeles,South Coast
-118.21875,34.78125,6037,Los Angeles,South Coast
-118.15625,34.78125,6037,Los Angeles,South Coast
-118.09375,34.78125,6037,Los Angeles,South Coast
-118.03125,34.78125,6037,Los Angeles,South Coast
-117.96875,34.78125,6037,Los Angeles,South Coast
-117.90625,34.78125,6037,Los Angeles,South Coast
-117.84375,34.78125,6037,Los Angeles,South Coast
-117.78125,34.78125,6037,Los Angeles,South Coast
-117.71875,34.78125,6037,Los Angeles,South Coast
-121.34375,35.84375,6053,Monterey,Central Coast
-121.28125,35.84375,6053,Monterey,Central Coast
-121.21875,35.84375,6053,Monterey,Central Coast
-121.15625,35.84375,6053,Monterey,Central Coast
-121.09375,35.84375,6053,Monterey,Central Coast
-121.03125,35.84375,6053,Monterey,Central Coast
-120.96875,35.84375,6053,Monterey,Central Coast
-120.90625,35.84375,6053,Monterey,Central Coast
-120.84375,35.84375,6053,Monterey,Central Coast
-120.78125,35.84375,6053,Monterey,Central Coast
-120.71875,35.84375,6053,Monterey,Central Coast
-120.65625,35.84375,6053,Monterey,Central Coast
-120.59375,35.84375,6053,Monterey,Central Coast
-120.53125,35.84375,6053,Monterey,Central Coast
-120.46875,35.84375,6053,Monterey,Central Coast
-120.40625,35.84375,6053,Monterey,Central Coast
-120.34375,35.84375,6053,Monterey,Central Coast
-120.28125,35.84375,6053,Monterey,Central Coast
-121.40625,35.90625,6053,Monterey,Central Coast
-121.34375,35.90625,6053,Monterey,Central Coast
-121.28125,35.90625,6053,Monterey,Central Coast
-121.21875,35.90625,6053,Monterey,Central Coast
-121.15625,35.90625,6053,Monterey,Central Coast
-121.09375,35.90625,6053,Monterey,Central Coast
-121.03125,35.90625,6053,Monterey,Central Coast
-120.96875,35.90625,6053,Monterey,Central Coast
-120.90625,35.90625,6053,Monterey,Central Coast
-120.84375,35.90625,6053,Monterey,Central Coast
-120.78125,35.90625,6053,Monterey,Central Coast
-120.71875,35.90625,6053,Monterey,Central Coast
-120.65625,35.90625,6053,Monterey,Central Coast
-120.59375,35.90625,6053,Monterey,Central Coast
-120.53125,35.90625,6053,Monterey,Central Coast
-120.46875,35.90625,6053,Monterey,Central Coast
-120.40625,35.90625,6053,Monterey,Central Coast
-120.34375,35.90625,6053,Monterey,Central Coast
-120.28125,35.90625,6053,Monterey,Central Coast
-121.46875,35.96875,6053,Monterey,Central Coast
-121.40625,35.96875,6053,Monterey,Central Coast
-121.34375,35.96875,6053,Monterey,Central Coast
-121.28125,35.96875,6053,Monterey,Central Coast
-121.21875,35.96875,6053,Monterey,Central Coast
-121.15625,35.96875,6053,Monterey,Central Coast
-121.09375,35.96875,6053,Monterey,Central Coast
-121.03125,35.96875,6053,Monterey,Central Coast
-120.96875,35.96875,6053,Monterey,Central Coast
-120.90625,35.96875,6053,Monterey,Central Coast
-120.84375,35.96875,6053,Monterey,Central Coast
-120.78125,35.96875,6053,Monterey,Central Coast
-120.71875,35.96875,6053,Monterey,Central Coast
-120.65625,35.96875,6053,Monterey,Central Coast
-120.59375,35.96875,6053,Monterey,Central Coast
-120.53125,35.96875,6053,Monterey,Central Coast
-120.46875,35.96875,6053,Monterey,Central Coast
-120.40625,35.96875,6053,Monterey,Central Coast
-121.53125,36.03125,6053,Monterey,Central Coast
-121.46875,36.03125,6053,Monterey,Central Coast
-121.40625,36.03125,6053,Monterey,Central Coast
-121.34375,36.03125,6053,Monterey,Central Coast
-121.28125,36.03125,6053,Monterey,Central Coast
-121.21875,36.03125,6053,Monterey,Central Coast
-121.15625,36.03125,6053,Monterey,Central Coast
-121.09375,36.03125,6053,Monterey,Central Coast
-121.03125,36.03125,6053,Monterey,Central Coast
-120.96875,36.03125,6053,Monterey,Central Coast
-120.90625,36.03125,6053,Monterey,Central Coast
-120.84375,36.03125,6053,Monterey,Central Coast
-120.78125,36.03125,6053,Monterey,Central Coast
-120.71875,36.03125,6053,Monterey,Central Coast
-120.65625,36.03125,6053,Monterey,Central Coast
-120.59375,36.03125,6053,Monterey,Central Coast
-120.53125,36.03125,6053,Monterey,Central Coast
-121.59375,36.09375,6053,Monterey,Central Coast
-121.53125,36.09375,6053,Monterey,Central Coast
-121.46875,36.09375,6053,Monterey,Central Coast
